#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
A1BG	ACTN1	9606.ENSP00000263100	9606.ENSP00000377941	0	0	0	0	0	0	0	0.164	0.164
A1BG	B2M	9606.ENSP00000263100	9606.ENSP00000452780	0	0	0	0	0	0	0	0.210	0.210
A1BG	CLU	9606.ENSP00000263100	9606.ENSP00000315130	0	0	0	0	0	0	0	0.416	0.416
A1BG	RBP4	9606.ENSP00000263100	9606.ENSP00000360522	0	0	0	0	0.062	0	0	0.432	0.445
ABAT	ISOC2	9606.ENSP00000379845	9606.ENSP00000085068	0	0	0	0	0.184	0	0	0	0.183
ABAT	LGALS1	9606.ENSP00000379845	9606.ENSP00000215909	0	0	0	0	0	0.241	0	0.042	0.241
ABAT	PDHX	9606.ENSP00000379845	9606.ENSP00000227868	0	0	0	0	0	0	0	0.211	0.211
ABAT	EFNB2	9606.ENSP00000379845	9606.ENSP00000245323	0	0	0	0	0	0	0	0.435	0.435
ABAT	PHYH	9606.ENSP00000379845	9606.ENSP00000263038	0.111	0	0	0	0.049	0	0	0.156	0.224
ABAT	ILVBL	9606.ENSP00000379845	9606.ENSP00000263383	0.049	0	0	0	0.063	0	0	0.142	0.168
ABAT	PPAT	9606.ENSP00000379845	9606.ENSP00000264220	0.047	0	0	0	0.062	0	0	0.683	0.692
ABAT	SSR2	9606.ENSP00000379845	9606.ENSP00000295702	0	0	0	0	0.059	0	0	0.138	0.154
ABAT	CKB	9606.ENSP00000379845	9606.ENSP00000299198	0	0	0	0	0.062	0.400	0	0.174	0.494
ABAT	RCOR2	9606.ENSP00000379845	9606.ENSP00000301459	0	0	0	0	0	0.151	0	0	0.150
ABAT	RPS15A	9606.ENSP00000379845	9606.ENSP00000318646	0	0	0	0	0	0.064	0	0.187	0.206
ABAT	UGDH	9606.ENSP00000379845	9606.ENSP00000319501	0.046	0	0	0	0.062	0	0	0.404	0.420
ABAT	ALDH9A1	9606.ENSP00000379845	9606.ENSP00000346827	0.053	0	0	0	0.110	0.328	0.900	0.189	0.945
ABAT	GPX7	9606.ENSP00000379845	9606.ENSP00000354677	0	0	0	0	0.057	0.344	0	0.055	0.364
ABAT	PGM1	9606.ENSP00000379845	9606.ENSP00000360124	0	0	0	0	0.123	0.745	0	0.085	0.778
ABAT	RPL10A	9606.ENSP00000379845	9606.ENSP00000363018	0	0	0	0	0.062	0	0	0.165	0.183
ABAT	CRABP2	9606.ENSP00000379845	9606.ENSP00000482841	0	0	0	0	0	0.249	0	0	0.248
ABAT	LDHA	9606.ENSP00000379845	9606.ENSP00000445175	0	0	0	0	0.062	0.272	0	0.121	0.348
ABAT	ACADVL	9606.ENSP00000379845	9606.ENSP00000438689	0.041	0	0	0	0	0	0	0.422	0.422
ABCF1	EMC2	9606.ENSP00000313603	9606.ENSP00000220853	0	0	0	0	0.076	0.211	0	0	0.239
ABCF1	RPL19	9606.ENSP00000313603	9606.ENSP00000225430	0	0	0	0	0.130	0.212	0.900	0.183	0.936
ABCF1	YBX3	9606.ENSP00000313603	9606.ENSP00000228251	0.044	0	0	0	0	0.245	0	0.042	0.248
ABCF1	RPS12	9606.ENSP00000313603	9606.ENSP00000230050	0	0	0	0	0.136	0.162	0	0	0.245
ABCF1	DDX18	9606.ENSP00000313603	9606.ENSP00000263239	0.049	0	0	0	0.222	0.088	0	0.066	0.286
ABCF1	RPS27A	9606.ENSP00000313603	9606.ENSP00000272317	0	0	0	0	0.062	0.161	0	0.070	0.204
ABCF1	RPS3	9606.ENSP00000313603	9606.ENSP00000278572	0	0	0	0	0.164	0.369	0	0	0.450
ABCF1	HIRIP3	9606.ENSP00000313603	9606.ENSP00000279392	0	0	0	0	0.049	0	0	0.217	0.223
ABCF1	RPS23	9606.ENSP00000313603	9606.ENSP00000296674	0.070	0	0	0	0.109	0.342	0.900	0.223	0.949
ABCF1	TAF10	9606.ENSP00000313603	9606.ENSP00000299424	0	0	0	0	0	0	0	0.165	0.165
ABCF1	MRPL16	9606.ENSP00000313603	9606.ENSP00000300151	0	0	0	0	0.079	0.259	0	0.111	0.340
ABCF1	RPS9	9606.ENSP00000313603	9606.ENSP00000302896	0.058	0	0	0	0.109	0.338	0	0	0.396
ABCF1	MRPL11	9606.ENSP00000313603	9606.ENSP00000308897	0	0	0	0	0.063	0.179	0	0.138	0.278
ABCF1	NSUN5	9606.ENSP00000313603	9606.ENSP00000309126	0	0	0	0	0.122	0.145	0	0.048	0.222
ABCF1	RPL4	9606.ENSP00000313603	9606.ENSP00000311430	0	0	0	0	0.082	0.279	0	0.160	0.396
ABCF1	B2M	9606.ENSP00000313603	9606.ENSP00000452780	0	0	0	0	0.064	0	0	0.134	0.154
ABCF1	SURF6	9606.ENSP00000313603	9606.ENSP00000361092	0	0	0	0	0.114	0	0	0.091	0.161
ABCF1	PTBP1	9606.ENSP00000313603	9606.ENSP00000349428	0	0	0	0	0.078	0.129	0	0	0.163
ABCF1	PPP1R10	9606.ENSP00000313603	9606.ENSP00000365694	0	0	0	0	0.105	0	0	0.107	0.166
ABCF1	HLA-C	9606.ENSP00000313603	9606.ENSP00000365402	0	0	0	0	0	0	0	0.170	0.170
ABCF1	LDHA	9606.ENSP00000313603	9606.ENSP00000445175	0	0	0	0	0.063	0	0	0.170	0.189
ABCF1	TCP1	9606.ENSP00000313603	9606.ENSP00000317334	0.060	0	0	0	0.127	0	0	0.107	0.203
ABCF1	RPL22L1	9606.ENSP00000313603	9606.ENSP00000346080	0	0	0	0	0.068	0.181	0	0	0.204
ABCF1	EEF1A1	9606.ENSP00000313603	9606.ENSP00000339063	0	0	0	0	0.066	0.078	0	0.152	0.206
ABCF1	NOC4L	9606.ENSP00000313603	9606.ENSP00000328854	0	0	0	0	0.207	0	0	0	0.207
ABCF1	RUNDC3B	9606.ENSP00000313603	9606.ENSP00000337732	0	0	0	0	0	0	0	0.217	0.217
ABCF1	EEF1D	9606.ENSP00000313603	9606.ENSP00000410059	0	0	0	0	0.133	0.070	0	0.111	0.220
ABCF1	NSUN6	9606.ENSP00000313603	9606.ENSP00000366519	0	0	0	0	0.122	0.145	0	0.048	0.222
ABCF1	SRP54	9606.ENSP00000313603	9606.ENSP00000451818	0	0	0	0	0.085	0	0	0.186	0.224
ABCF1	RPS8	9606.ENSP00000313603	9606.ENSP00000379888	0	0	0	0	0.111	0.176	0	0.058	0.250
ABCF1	NMT1	9606.ENSP00000313603	9606.ENSP00000468424	0	0	0	0	0.069	0.245	0	0	0.267
ABCF1	RPS4X	9606.ENSP00000313603	9606.ENSP00000362744	0	0	0	0	0.123	0.212	0	0	0.279
ABCF1	RPL14	9606.ENSP00000313603	9606.ENSP00000379506	0	0	0	0	0.073	0.212	0	0.093	0.280
ABCF1	RPS3A	9606.ENSP00000313603	9606.ENSP00000346050	0	0	0	0	0.126	0.213	0	0	0.283
ABCF1	RPS10	9606.ENSP00000313603	9606.ENSP00000481646	0	0	0	0	0.175	0.176	0	0	0.291
ABCF1	RPSA	9606.ENSP00000313603	9606.ENSP00000346067	0	0	0	0	0.096	0.260	0	0	0.302
ABCF1	RPS6	9606.ENSP00000313603	9606.ENSP00000369757	0	0	0	0	0.132	0.212	0	0.084	0.319
ABCF1	RPL7	9606.ENSP00000313603	9606.ENSP00000339795	0	0	0	0	0.150	0.259	0	0.042	0.344
ABCF1	RPL10	9606.ENSP00000313603	9606.ENSP00000413436	0	0	0	0	0.107	0.259	0	0.111	0.361
ABCF1	ANP32A	9606.ENSP00000313603	9606.ENSP00000417864	0	0	0	0	0.065	0	0	0.347	0.364
ABCF1	EEF1B2	9606.ENSP00000313603	9606.ENSP00000376056	0	0	0	0	0.064	0.070	0	0.332	0.369
ABCF1	RPL26	9606.ENSP00000313603	9606.ENSP00000463784	0	0	0	0	0.106	0.305	0	0.107	0.396
ABCF1	EPRS	9606.ENSP00000313603	9606.ENSP00000355890	0.076	0	0	0	0.239	0.157	0	0.110	0.402
ABCF1	RPS15A	9606.ENSP00000313603	9606.ENSP00000318646	0	0	0	0	0.135	0.342	0	0	0.406
ABCF1	RPS7	9606.ENSP00000313603	9606.ENSP00000339095	0	0	0	0	0.147	0.212	0	0.255	0.456
ABCF1	RPL12	9606.ENSP00000313603	9606.ENSP00000354739	0	0	0	0	0.102	0.179	0	0.407	0.524
ABCF1	RPL7A	9606.ENSP00000313603	9606.ENSP00000361076	0	0	0	0	0.126	0.162	0.720	0	0.777
ABCF1	RPL36A	9606.ENSP00000313603	9606.ENSP00000404375	0	0	0	0	0.066	0.176	0.900	0.048	0.916
ABCF1	RPL32	9606.ENSP00000313603	9606.ENSP00000416429	0	0	0	0	0.084	0.231	0.900	0	0.923
ABCF1	RPL30	9606.ENSP00000313603	9606.ENSP00000428085	0	0	0	0	0.109	0.231	0.900	0	0.925
ABCF1	RPS29	9606.ENSP00000313603	9606.ENSP00000379339	0	0	0	0	0.142	0.342	0.900	0	0.938
ABCF1	RPL10A	9606.ENSP00000313603	9606.ENSP00000363018	0	0	0	0	0.163	0.369	0.900	0.054	0.943
ACADVL	ACAP1	9606.ENSP00000438689	9606.ENSP00000158762	0	0	0	0	0	0.064	0	0.439	0.453
ACADVL	EMC2	9606.ENSP00000438689	9606.ENSP00000220853	0	0	0	0	0.049	0.270	0	0	0.276
ACADVL	ATE1	9606.ENSP00000438689	9606.ENSP00000224652	0	0	0	0	0	0	0	0.241	0.241
ACADVL	PDHX	9606.ENSP00000438689	9606.ENSP00000227868	0.047	0	0	0	0.063	0	0	0.138	0.163
ACADVL	PHYH	9606.ENSP00000438689	9606.ENSP00000263038	0	0	0	0	0.066	0	0	0.422	0.437
ACADVL	ILVBL	9606.ENSP00000438689	9606.ENSP00000263383	0	0	0	0	0.123	0.146	0	0.085	0.255
ACADVL	FOXRED1	9606.ENSP00000438689	9606.ENSP00000263578	0	0	0	0	0.062	0	0	0.407	0.420
ACADVL	MBNL1	9606.ENSP00000438689	9606.ENSP00000282486	0	0	0	0	0	0	0	0.302	0.302
ACADVL	ATP5I	9606.ENSP00000438689	9606.ENSP00000306003	0	0	0	0	0.073	0.347	0	0	0.368
ACADVL	COQ10A	9606.ENSP00000438689	9606.ENSP00000312587	0	0	0	0	0.082	0	0	0.143	0.180
ACADVL	FADS1	9606.ENSP00000438689	9606.ENSP00000322229	0	0	0	0	0.065	0	0	0.363	0.379
ACADVL	NDUFAF3	9606.ENSP00000438689	9606.ENSP00000323076	0	0	0	0	0.059	0	0	0.288	0.301
ACADVL	FAM60A	9606.ENSP00000438689	9606.ENSP00000337477	0	0	0	0	0	0.189	0	0	0.189
